-0.5391360345047059 ;3.9
-0.4623360295895056 ;3.9
-0.38553602467430526 ;3.9
-0.308736019759105 ;3.9
-0.23193601484390464 ;3.9
-0.15513600992870433 ;3.9
-0.07833600501350402 ;3.9
-0.0015360000983037007 ;3.9
0.07526362081687192 ;3.88
0.15206439373212163 ;3.86
0.22886363064727255 ;3.84
0.3056644035625223 ;3.82
0.38246364047767323 ;3.8
0.4592644133929229 ;3.78
0.5360636503080739 ;3.78
0.6128644232233236 ;3.74
0.6896636601384745 ;3.72
0.7664644330537241 ;3.7
0.8432636699688751 ;3.7
0.9200644428841248 ;3.66
0.9968636797992757 ;3.66
1.0736644527145254 ;3.64
1.1504636896296763 ;3.62
1.227264462544926 ;3.6
1.304063699460077 ;3.58
1.380864472375327 ;3.56
1.4576637092904778 ;3.56
1.5344644822057274 ;3.54
1.6112641031209025 ;3.52
1.688064108036103 ;3.5
1.764864112951303 ;3.48
1.8416641178665034 ;3.46
1.9184641227817036 ;3.46
1.995264127696904 ;3.44
2.0720641326121045 ;3.44
2.1488641375273048 ;3.42
2.225664142442505 ;3.4
2.302464147357705 ;3.38
2.3792641522729054 ;3.38
2.456064157188106 ;3.34
2.5328641621033063 ;3.34
2.6096641670185066 ;3.32
2.686464171933707 ;3.32
2.763264176848907 ;3.3
2.8400641817641077 ;3.28
2.916864186679308 ;3.24
2.993664191594508 ;3.24
3.0704641965097084 ;3.24
3.1472642014249086 ;3.22
3.2240642063401093 ;3.2
3.3008642112553095 ;3.18
3.3776642161705097 ;3.16
3.45446422108571 ;3.16
3.5312642260009106 ;3.14
3.608064230916111 ;3.12
3.684864235831311 ;3.12
3.7616642407465113 ;3.1
3.8384642456617115 ;3.1
3.915264250576912 ;3.06
3.9920642554921124 ;3.04
4.068864260407313 ;3.04
4.145664265322513 ;3.04
4.222464270237714 ;3.0
4.299264275152914 ;3.0
4.376064280068114 ;2.98
4.452864284983315 ;2.96
4.529664289898515 ;2.94
4.6064642948137156 ;2.94
4.683264299728916 ;2.92
4.760064304644116 ;2.92
4.836864309559316 ;2.9
4.9136643144745165 ;2.86
4.990464319389718 ;2.86
5.067264324304917 ;2.86
5.144064329220117 ;2.84
5.220864334135318 ;2.82
5.2976643390505185 ;2.82
5.374464343965719 ;2.8
5.451264348880919 ;2.8
5.528064353796119 ;2.76
5.604864358711319 ;2.76
5.68166436362652 ;2.74
5.758464368541721 ;2.72
5.835264335056918 ;2.72
5.912064339972118 ;2.7
5.988864383287321 ;2.7
6.0656643498025185 ;2.68
6.142464393117722 ;2.66
6.219264398032922 ;2.66
6.296064402948122 ;2.66
6.372864398263322 ;2.62
6.449664411913756 ;2.62
6.526464417693724 ;2.6
6.603264422608923 ;2.58
6.680064427524123 ;2.6
6.7568644324393246 ;2.58
6.833664437354525 ;2.54
6.910464442269725 ;2.54
6.987264447184925 ;2.52
7.0640644521001255 ;2.52
7.140864457015326 ;2.5
7.217664461930526 ;2.48
7.294464466845727 ;2.48
7.371264471760927 ;2.48
7.448064476676127 ;2.46
7.524864481591328 ;2.46
7.601664486506528 ;2.46
7.678464491421728 ;2.44
7.7552646499369375 ;2.44
7.832064501252129 ;2.42
7.908864659767339 ;2.4
7.985664511082529 ;2.4
8.06246470799774 ;2.38
8.139264520912931 ;2.38
8.216064717828141 ;2.36
8.29286453074333 ;2.36
8.369664727658543 ;2.34
8.446464540573732 ;2.34
8.523264737488944 ;2.32
8.60006455040413 ;2.3
8.676864747319343 ;2.28
8.753664560234533 ;2.28
8.830464757149745 ;2.28
8.907264570064934 ;2.28
8.984064574980133 ;2.26
9.060864771895345 ;2.24
9.137664584810533 ;2.24
9.214464781725747 ;2.22
9.291264594640934 ;2.22
9.368064791556147 ;2.2
9.444864604471334 ;2.18
9.521664801386548 ;2.18
9.598464614301735 ;2.18
9.67526500321696 ;2.16
9.752064624132135 ;2.16
9.828865013047361 ;2.16
9.905664633962537 ;2.14
9.982465022877763 ;2.12
10.059264643792936 ;2.1
10.136065032708164 ;2.1
10.212864653623337 ;2.1
10.289665042538564 ;2.08
10.366464663453739 ;2.08
10.443265052368965 ;2.06
10.52006467328414 ;2.04
10.596865062199365 ;2.04
10.67366468311454 ;2.02
10.750465072029765 ;2.02
10.82726469294494 ;2.02
10.904065081860166 ;2.0
10.98086470277534 ;2.0
11.057665091690568 ;1.98
11.134464712605741 ;1.98
11.211265101520967 ;1.98
11.288064722436141 ;1.98
11.364865111351367 ;1.96
11.44166511626657 ;1.96
11.51846435318172 ;1.96
11.595265126096969 ;1.92
11.672064363012119 ;1.92
11.74886513592737 ;1.92
11.825664372842521 ;1.92
11.902465145757771 ;1.9
11.979264382672921 ;1.88
12.05606515558817 ;1.9
12.132864392503322 ;1.88
12.209665165418572 ;1.86
12.286464402333722 ;1.84
12.363265175248973 ;1.84
12.440064412164123 ;1.84
12.516865185079372 ;1.82
12.593664421994525 ;1.82
12.670465194909774 ;1.82
12.747264431824924 ;1.8
12.824065204740174 ;1.8
12.90086482565535 ;1.78
12.977664830570552 ;1.78
13.054464835485751 ;1.76
13.131264840400952 ;1.76
13.208064845316152 ;1.74
13.28486485023135 ;1.74
13.361664855146554 ;1.72
13.438464860061753 ;1.72
13.515264864976952 ;1.72
